29668	10000002	2013-01-24	550000000	559086000	555999968	3792	1952
29668	10000002	2013-01-25	543443104	553116905	548000000	4097	2300
29668	10000002	2013-01-26	536011111.06	546796588.27	540000000	3788	2239
29668	10000002	2013-01-27	535200000	544987999.99	542500000	3884	2278
29668	10000002	2013-01-28	535207000	545000000	543999999.99	3326	1952
29668	10000002	2013-01-29	540150000	550600009	547100000.11	3753	2066
29668	10000002	2013-01-30	544000000	554976420	550999999.99	3124	1930
29668	10000002	2013-01-31	545000000.02	555000000	551499999.99	3284	2047
29668	10000002	2013-02-01	539010004	548999999.995	545000000	3217	2156
29668	10000002	2013-02-02	535710000.06	545471999.99	538101001	3785	2370
29668	10000002	2013-02-03	533241800.07	545000000	538078900	3715	2455
29668	10000002	2013-02-04	534122132.13	545000000	543999999	2864	1959
29668	10000002	2013-02-05	430000000	562800000.3	540109935.1375	2991	1907
29668	10000002	2013-02-06	533242000.1	541891999.84	539801002.99	2967	1876
29668	10000002	2013-02-07	529200001	538798998	537849000	3188	1985
29668	10000002	2013-02-08	526600002	534849999.99	533717990	3235	1962
29668	10000002	2013-02-09	523050001.03	532799999	528100000	3782	2257
29668	10000002	2013-02-10	527235001.5	536000000.01	529500000	3717	2273
29668	10000002	2013-02-11	527701833.02	536443220	534000000	3364	1990
29668	10000002	2013-02-12	527016000	535397000	534600000	3179	1876
29668	10000002	2013-02-13	528000079	536111110.5	535775775	2868	1859
29668	10000002	2013-02-14	530056500.5	538888888	533000005	3054	1811
29668	10000002	2013-02-15	523457131.995	532944420	530001602.035	3160	2124
29668	10000002	2013-02-16	520000000.03	529499998	521000100	3797	2300
29668	10000002	2013-02-17	517000000	527413999.4	524990000	3219	2252
29668	10000002	2013-02-18	522219997.99	532425000.685	527999999.99	3463	2096
29668	10000002	2013-02-19	518751002	528849995	527000000	2830	1821
29668	10000002	2013-02-20	517450000.015	526999999	520000000	3168	2022
29668	10000002	2013-02-21	511805000.03	519999998.99	514999999.99	3383	2152
29668	10000002	2013-02-22	494600020.08	504827996.99	498000000	4462	2696
29668	10000002	2013-02-23	490904000.01	502000000	496424802.445	4964	2962
29668	10000002	2013-02-24	501999999	508809900.01	503899925.26	4316	2501
29668	10000002	2013-02-25	502000152.03	510211680	506000000	3854	2283
29668	10000002	2013-02-26	506500000.06	515999999	510703000	3218	2039
29668	10000002	2013-02-27	509005050.54	518500000	516360000.04	3370	2132
29668	10000002	2013-02-28	505357989.98	515954949.485	509997997.9	3366	2189
29668	10000002	2013-03-01	497099200	507812999.69	506979948	3382	2170
29668	10000002	2013-03-02	497040000	506100000	504000000	4066	2361
29668	10000002	2013-03-03	500000000.505	509993204.495	505600489	3779	2314
29668	10000002	2013-03-04	503000050.37	513003255.495	509400000	2951	1994
29668	10000002	2013-03-05	506102135	513999000	512000000	2638	1803
29668	10000002	2013-03-06	507475000	515490200.71	514894999.99	2842	1882
29668	10000002	2013-03-07	505223000	514790000	511991984.4	2761	1840
29668	10000002	2013-03-08	505351000	515000000	513359999	2767	1704
29668	10000002	2013-03-09	505220000	514199985	510000000	2927	1886
29668	10000002	2013-03-10	508400000	517106422	513997777	3241	2041
29668	10000002	2013-03-11	516206002	527000000	519000000	3486	2022
29668	10000002	2013-03-12	521021000	531400000	528862999.99	3007	1820
29668	10000002	2013-03-13	521120000.12	531800000	531000000	2809	1797
29668	10000002	2013-03-14	526200000.03	537900000	529757998.83	2730	1805
29668	10000002	2013-03-15	506052989.98	518000000	512300999.54	3568	2145
29668	10000002	2013-03-16	502300000	511900000	506500000	3634	2266
29668	10000002	2013-03-17	503200022	513443898.99	508000777	3365	2142
29668	10000002	2013-03-18	507000000	516998997	514000000	2940	1795
29668	10000002	2013-03-19	509106005.68	518999999.98	518000000	2640	1614
29668	10000002	2013-03-20	509500000	519394999	516804776	2769	1823
29668	10000002	2013-03-21	508500202.1	518287989.98	516699994	2865	1860
29668	10000002	2013-03-22	507005000	516694892.465	514999999	3073	1908
29668	10000002	2013-03-23	506205009	515489987	513000009.68	3207	2011
29668	10000002	2013-03-24	507998992.99	517679000.88	514598984	3563	2122
29668	10000002	2013-03-25	509105000	517872416.99	516499999	3395	1915
29668	10000002	2013-03-26	509110009.13	517200000	515999999.99	2997	1862
29668	10000002	2013-03-27	511326004.05	520000000	519100000	3065	1841
29668	10000002	2013-03-28	511315001.02	521822056	512989994.19	3397	1961
29668	10000002	2013-03-29	501006610	511739000	509999777	4096	2357
29668	10000002	2013-03-30	501499005	511150000	508999999	3519	2221
29668	10000002	2013-03-31	503399900.185	511999999.97	510193105.495	3596	2217
29668	10000002	2013-04-01	505365000	514487189.99	511200000.01	3102	1962
29668	10000002	2013-04-02	505067010.56	514454000	512905000	3013	1831
29668	10000002	2013-04-03	504301302	513897998	510000000	2971	1776
29668	10000002	2013-04-04	505112139	513599996.99	511900000	3167	1817
29668	10000002	2013-04-05	504323000	513000000	511901500	3260	1881
29668	10000002	2013-04-06	503809000.01	511999999.995	509888888	3419	2178
29668	10000002	2013-04-07	504683010.66	511839999	510899000	2923	2042
29668	10000002	2013-04-08	504711000	513977919	511150006	3139	1868
29668	10000002	2013-04-09	505057000.02	513499484.945	512250000	2982	1933
29668	10000002	2013-04-10	506150000.01	515180097.89	513948000	2771	1809
29668	10000002	2013-04-11	507252058	516236000	515000000	2905	1872
29668	10000002	2013-04-12	506583558	516226992	515500000	2975	1940
29668	10000002	2013-04-13	506575000	515475998	511000000	3535	2178
29668	10000002	2013-04-14	508555503.5	518000000	513885057	3707	2343
29668	10000002	2013-04-15	510100000	519990000	514500089.98	2858	1815
29668	10000002	2013-04-16	510206050	520600989	517960989.98	2799	1898
29668	10000002	2013-04-17	510110101.11	520110000.01	516050004.995	3438	2007
29668	10000002	2013-04-18	507509992	517150800.01	513000000	3066	1887
29668	10000002	2013-04-19	506000000.01	515830000	514275000	2882	1745
29668	10000002	2013-04-20	506000000.04	514991000	514365134.99	2921	1851
29668	10000002	2013-04-21	508677561.26	515000023.05	514697000	2755	1773
29668	10000002	2013-04-22	511016026.15	519920000	518899999.97	2696	1754
29668	10000002	2013-04-23	512630059.51	520999999	520500000	2715	1763
29668	10000002	2013-04-24	512702000	520501999	514210001	3232	1886
29668	10000002	2013-04-25	507542223	515999999	514965544	3654	2203
29668	10000002	2013-04-26	507288000	516000000	515000000	3216	2013
29668	10000002	2013-04-27	507491001	516000000	514972989.98	3936	2307
29668	10000002	2013-04-28	508010005.01	516683879	514896000	3831	2274
29668	10000002	2013-04-29	511534000	520989995	517994999.99	3287	2071
29668	10000002	2013-04-30	515145000	523968999.99	519496000	3159	2093
29668	10000002	2013-05-01	517592000	527000000	523901000	3231	2064
29668	10000002	2013-05-02	521207001	530000000	527279000	2827	2010
29668	10000002	2013-05-03	523094001.035	532493489.98	529999999.995	3116	2033
29668	10000002	2013-05-04	520020001	529999999.985	525612000	3377	2281
29668	10000002	2013-05-05	520617989.98	530004000	527999998	3047	2050
29668	10000002	2013-05-06	520750001.01	529998001.04	528003000	3009	2009
29668	10000002	2013-05-07	512134502	521499999.99	520000000	3776	2444
29668	10000002	2013-05-08	510645989.98	518999986.4	518210000	3305	2144
29668	10000002	2013-05-09	512807500	521400000	520000000	3024	1982
29668	10000002	2013-05-10	522945999	534899994.99	525645989.98	4833	2369
29668	10000002	2013-05-11	530177989.985	542155989.98	537056000	3439	2061
29668	10000002	2013-05-12	528468001	538724999	534995000	3292	2341
29668	10000002	2013-05-13	532275989.98	542950000	538894000	3123	2041
29668	10000002	2013-05-14	534200000	545943999.99	537150002	3588	2224
29668	10000002	2013-05-15	523302001	534000000	530348999.99	3689	2285
29668	10000002	2013-05-16	530000001	540599998.99	533384989.98	3654	2176
29668	10000002	2013-05-17	519105000	529979995	524380000	3656	2231
29668	10000002	2013-05-18	522000000	534833001	526749998	3683	2390
29668	10000002	2013-05-19	527549800	536999999	533993998	3585	2312
29668	10000002	2013-05-20	536000003.51	545859977	543998997.97	3186	2101
29668	10000002	2013-05-21	540277002	549888886	549610989.98	2841	1894
29668	10000002	2013-05-22	549888989.98	562555555.01	557916045.495	3318	1989
29668	10000002	2013-05-23	559046000	569847996.99	568486999.99	3250	2073
29668	10000002	2013-05-24	555075989.98	567002000.005	559015000	3479	2276
29668	10000002	2013-05-25	548997000	558317992.03	550523001.005	3750	2541
29668	10000002	2013-05-26	550725000	559963000	554374494.5	3452	2351
29668	10000002	2013-05-27	550596000.99	562634420	557999999.99	3284	2187
29668	10000002	2013-05-28	551058000	561999999.99	559579000	2874	2005
29668	10000002	2013-05-29	549039000	560399999	552809999.99	3227	2076
29668	10000002	2013-05-30	546000000.01	557004000	553989991	3098	2074
29668	10000002	2013-05-31	545666000	555662930	549469000	3451	2184
29668	10000002	2013-06-01	542225001	554938999	548278500.01	3909	2400
29668	10000002	2013-06-02	547000000	555975000	554200000	1573	1008
29668	10000002	2013-06-03	550055989.98	560529786	558999999.99	3348	2127
29668	10000002	2013-06-04	559145989.98	573000000	564526200	3644	2406
29668	10000002	2013-06-05	558504001	571807000	567899998.94	3609	2569
29668	10000002	2013-06-06	555784008.01	567000000	560958988	3431	2322
29668	10000002	2013-06-07	542000000.2	555286994.99	549162000	3857	2550
29668	10000002	2013-06-08	528050000	542500000	537155006	4279	2917
29668	10000002	2013-06-09	526113122	536997999	530650300.01	4077	2522
29668	10000002	2013-06-10	528200009	538989000	536119998	3572	2357
29668	10000002	2013-06-11	534000000.4	544686999	541048000	3217	2087
29668	10000002	2013-06-12	538322000	547495999	545393999.045	3300	2230
29668	10000002	2013-06-13	538730009.03	549000000	547505500	3446	2182
29668	10000002	2013-06-14	539107100	548487001.01	540999999	3065	1935
29668	10000002	2013-06-15	529611007	542796990	534500000	3580	2412
29668	10000002	2013-06-16	526573000.01	537449999.91	533899997	3797	2521
29668	10000002	2013-06-17	525036832	537657499.98	534999984.99	3238	2259
29668	10000002	2013-06-18	533993892	543345000	537500000	2937	1987
29668	10000002	2013-06-19	530132001.05	540999999	536915989.98	2942	1916
29668	10000002	2013-06-20	530131000	541000000	538770899.98	2713	1736
29668	10000002	2013-06-21	529070102.11	538989893.945	536975989.98	2942	2028
29668	10000002	2013-06-22	527600039	537956000	535995000	3351	2251
29668	10000002	2013-06-23	525105000	536000000	532500000	3144	2126
29668	10000002	2013-06-24	530187989.98	538800000	535139999	3062	1945
29668	10000002	2013-06-25	530069989.98	539000000	538000000	3019	1932
29668	10000002	2013-06-26	531016200.45	541000000	538829999.99	3201	1926
29668	10000002	2013-06-27	531601000.005	541270889.98	540677001	3163	1912
29668	10000002	2013-06-28	532419001.1	541421100.45	540426900.11	3486	2178
29668	10000002	2013-06-29	527105001.03	538999999	535002989.98	3601	2361
29668	10000002	2013-06-30	528044400.5	537184900.13	536750988.98	3267	2180
29668	10000002	2013-07-01	532010101	540342997.98	538889111	3221	1979
29668	10000002	2013-07-02	534001000.04	542522699	540912989.98	2907	1861
29668	10000002	2013-07-03	535000000.13	543743888.96	542739496	2949	1954
29668	10000002	2013-07-04	535279989.99	544551989.98	539495989.98	3099	1929
29668	10000002	2013-07-05	528507990.03	538999699.985	536877954.99	3691	2400
29668	10000002	2013-07-06	527000010.05	536897984	530000008	3712	2175
